#Partida,,,,Ppto. Inicial,Ppto. Definitivo,Retenciones,Autorizado,Disponible,Dispuesto,Obligación,ME,Pago
1 0400.212.01.164.00 2021,,2141.0,MAQUIN/INSTAL/UTILLAJE.MANTTO,0.0,828.85,0.0,0.0,828.85,0.0,828.85,828.85,828.85
1 0400.212.01.165.00 2022,,96.0,MAQUIN/INSTALAC/UTILLAJE.MANTTO,50000.0,50000.0,0.0,55735.19,-5735.19,55735.19,26880.17,26880.17,26880.17
1 0400.212.01.165.00 2021,,2142.0,MAQUIN/INSTALAC/UTILLAJE.MANTTO,0.0,13451.15,0.0,-2420.0,15871.15,-2420.0,19.7,19.7,19.7
1 0400.212.01.171.00 2022,,106.0,MAQUINARIA/INSTALAC/UTILLAJE,8500.0,8500.0,0.0,4065.6,4434.4,4065.6,3739.24,3158.36,3158.36
1 0400.212.01.171.00 2021,,2143.0,MAQUINARIA/INSTALAC/UTILLAJE,0.0,1005.77,0.0,-435.6,1441.37,-435.6,0.0,0.0,0.0
1 0400.212.01.323.00 2022,,192.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",30000.0,30000.0,0.0,42457.32,-12457.32,42457.32,13400.54,11134.67,10412.09
1 0400.212.01.323.00 2021,,2144.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",0.0,2318.02,0.0,0.0,2318.02,0.0,1718.2,1718.2,1718.2
1 0400.212.01.333.10 2022,,787.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",61991.34,61991.34,0.0,18582.07,43409.27,18582.07,15453.38,15453.38,15453.38
1 0400.212.01.333.10 2021,,2145.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",0.0,823.62,0.0,0.0,823.62,0.0,0.0,0.0,0.0
1 0400.212.01.333.20 2022,,993.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",71551.49,71551.49,0.0,11994.67,59556.82,11994.67,5710.54,5710.54,5355.88
1 0400.212.01.333.20 2021,,2146.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",0.0,18114.64,0.0,-87.64,18202.28,-87.64,1073.59,1073.59,1073.59
1 0400.212.01.334.50 2022,,1752.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",50000.0,50000.0,0.0,24182.3,25817.7,24182.3,9422.54,9422.54,9422.54
1 0400.212.01.334.50 2021,,2147.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",0.0,4681.68,0.0,0.0,4681.68,0.0,2663.9,2042.56,2042.56
1 0400.212.01.920.40 2022,,437.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",40000.0,40000.0,0.0,41129.6,-1129.6,41129.6,26712.06,22552.98,21782.41
1 0400.212.01.920.40 2021,,2148.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",0.0,4675.99,0.0,0.0,4675.99,0.0,3745.63,2293.63,2293.63
1 0400.213.01.153.40 2022,,68.0,MATERIAL DE TRANSPORTE. MANTENIMIENTO,23000.0,23000.0,0.0,22381.32,618.68,22381.32,15816.11,14989.09,13407.11
1 0400.213.01.153.40 2021,,2149.0,MATERIAL DE TRANSPORTE. MANTENIMIENTO,0.0,4159.24,0.0,0.0,4159.24,0.0,0.0,0.0,0.0
1 0400.221.01.134.00 2022,,29.0,ENERGIA ELECTRICA,65000.0,126802.0,0.0,21658.58,105143.42,21658.58,21658.58,21658.58,21658.58
1 0400.221.01.165.00 2022,,97.0,ENERGIA ELECTRICA,215000.0,419422.0,0.0,80887.53,338534.47,80887.53,78425.85,78425.85,78425.85
1 0400.221.01.323.00 2022,,193.0,ENERGIA ELECTRICA,87000.0,169719.6,0.0,57822.23,111897.37,57822.23,57821.33,49706.9,49706.9
1 0400.221.01.323.00 2021,,2150.0,ENERGIA ELECTRICA,0.0,781.93,0.0,0.0,781.93,0.0,0.0,0.0,0.0
1 0400.221.01.333.10 2022,,228.0,ENERGIA ELECTRICA,16000.0,31212.8,0.0,0.0,31212.8,0.0,0.0,0.0,0.0
1 0400.221.01.333.20 2022,,234.0,ENERGIA ELECTRICA,47000.0,91687.6,0.0,8625.74,83061.86,8625.74,8625.74,8625.74,8625.74
1 0400.221.01.334.50 2022,,1753.0,ENERGIA ELECTRICA.,30000.0,58524.0,0.0,5108.38,53415.62,5108.38,5108.38,5108.38,5108.38
1 0400.221.01.920.40 2022,,438.0,ENERGIA ELECTRICA,67000.0,130703.6,0.0,43052.99,87650.61,43052.99,43052.99,43052.99,43052.99
1 0400.221.02.920.40 2022,,439.0,AGUA,78000.0,78000.0,0.0,18659.88,59340.12,18659.88,18659.88,18659.88,18659.88
1 0400.221.04.153.40 2022,,69.0,COMBUSTIBLES Y CARBURANTES VEHICULOS,22000.0,22000.0,0.0,15145.2,6854.8,15145.2,2774.65,2786.75,2786.75
1 0400.221.04.163.00 2022,,78.0,COMBUSTIBLES Y CARBURANTES,3000.0,3000.0,0.0,750.0,2250.0,750.0,0.0,0.0,0.0
1 0400.221.04.323.00 2022,,194.0,COMBUSTIBLES Y CARBURANTES,123000.0,144860.16,5666.67,174566.89,-35373.4,174566.89,71813.81,71813.81,71813.81
1 0400.221.04.323.00 2021,,2151.0,COMBUSTIBLES Y CARBURANTES,0.0,23369.5,0.0,0.0,23369.5,0.0,0.0,0.0,0.0
1 0400.221.04.333.10 2022,,229.0,COMBUSTIBLES Y CARBURANTES,12500.0,27181.42,0.0,27181.42,0.0,27181.42,7050.14,7050.14,7050.14
1 0400.221.04.333.10 2021,,2152.0,COMBUSTIBLES Y CARBURANTES,0.0,1340.67,0.0,0.0,1340.67,0.0,0.0,0.0,0.0
1 0400.221.04.333.20 2022,,235.0,COMBUSTIBLES Y CARBURANTES,22000.0,53456.1,0.0,52534.3,921.8,52534.3,16720.87,16720.87,16720.87
1 0400.221.04.333.20 2021,,2153.0,COMBUSTIBLES Y CARBURANTES,0.0,2736.05,0.0,0.0,2736.05,0.0,0.0,0.0,0.0
1 0400.221.04.334.50 2022,,1768.0,COMBUSTIBLES Y CARBURANTES,20000.0,14000.0,0.0,0.0,14000.0,0.0,0.0,0.0,0.0
1 0400.221.04.920.40 2022,,440.0,COMBUSTIBLES Y CARBURANTES,32000.0,54499.1,0.0,52194.63,2304.47,52194.63,16433.06,16433.06,16433.06
1 0400.221.04.920.40 2021,,2154.0,COMBUSTIBLES Y CARBURANTES,0.0,8334.1,0.0,0.0,8334.1,0.0,2315.94,2315.94,2315.94
1 0400.221.05.153.40 2022,,70.0,VESTUARIO,27000.0,27000.0,0.0,7376.99,19623.01,7376.99,5894.38,5868.67,5836.6
1 0400.221.05.153.40 2021,,2155.0,VESTUARIO,0.0,2794.9,0.0,0.0,2794.9,0.0,0.0,0.0,0.0
1 0400.221.05.164.00 2022,,86.0,VESTUARIO,1000.0,1000.0,0.0,659.75,340.25,659.75,296.75,296.75,296.75
1 0400.221.05.171.00 2022,,432.0,VESTUARIO,4500.0,4500.0,0.0,1089.0,3411.0,1089.0,0.0,0.0,0.0
1 0400.221.05.171.00 2021,,2156.0,VESTUARIO,0.0,1089.0,0.0,-1089.0,2178.0,-1089.0,0.0,0.0,0.0
1 0400.221.05.323.00 2022,,195.0,VESTUARIO,1500.0,1500.0,0.0,484.0,1016.0,484.0,0.0,0.0,0.0
1 0400.221.05.920.40 2022,,441.0,VESTUARIO,1500.0,1500.0,0.0,1097.31,402.69,1097.31,1097.31,1097.31,95.64
1 0400.221.09.920.40 2022,,442.0,PRODUCTOS DE LIMPIEZA Y ASEO,8500.0,8500.0,0.0,3076.87,5423.13,3076.87,2076.87,2076.87,2076.87
1 0400.221.09.920.40 2021,,2157.0,PRODUCTOS DE LIMPIEZA Y ASEO,0.0,31.95,0.0,0.0,31.95,0.0,0.0,0.0,0.0
1 0400.221.96.153.30 2022,,58.0,MANTENIMIENTO URBANO,96221.76,96221.76,0.0,42085.45,54136.31,42085.45,21076.32,21076.32,21076.32
1 0400.221.96.153.30 2021,,2158.0,MANTENIMIENTO URBANO,0.0,32005.72,0.0,0.0,32005.72,0.0,28657.04,28657.04,28657.04
1 0400.221.96.442.00 2022,,365.0,MANTENIMIENTO.MARQUESINAS,1500.0,1500.0,0.0,408.62,1091.38,408.62,408.62,408.62,408.62
1 0400.221.99.133.20 2022,,26.0,OTROS SUM.(SEMAFOROS/SEÑALES/HITOS),18000.0,18000.0,0.0,3941.62,14058.38,3941.62,2921.08,2921.08,2921.08
1 0400.221.99.133.20 2021,,2159.0,OTROS SUM.(SEMAFOROS/SEÑALES/HITOS),0.0,7521.2,0.0,0.0,7521.2,0.0,7505.28,7505.28,7505.28
1 0400.221.99.171.00 2022,,107.0,OTROS SUMINISTROS,66000.0,66000.0,0.0,51884.59,14115.41,51884.59,35617.09,30161.97,30161.97
1 0400.221.99.171.00 2021,,2160.0,OTROS SUMINISTROS,0.0,48103.38,0.0,0.0,48103.38,0.0,43713.34,43713.34,43713.34
1 0400.222.01.920.40 2022,,443.0,TELEFONICAS,54000.0,54000.0,0.0,54000.0,0.0,54000.0,20622.62,20622.62,20622.62
1 0400.222.01.920.40 2021,,2161.0,TELEFONICAS,0.0,6791.93,0.0,0.0,6791.93,0.0,5843.64,5843.64,5843.64
1 0400.224.01.920.40 2022,,444.0,DE EDIFICIOS Y LOCALES.SEGUROS,70000.0,70000.0,0.0,63850.51,6149.49,63850.51,0.0,0.0,0.0
1 0400.224.02.153.40 2022,,71.0,DE VEHICULOS. SEGUROS,10000.0,10000.0,0.0,10000.0,0.0,10000.0,6588.75,6588.75,6588.75
1 0400.225.02.425.00 2022,,339.0,TRIBUTOS DEL TERRITORIO HISTORICO,3000.0,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0
1 0400.226.99.153.40 2022,,72.0,"ENGANCHES/CONS.FESTEJ-FERIAS,ETC.",15000.0,15000.0,0.0,5511.92,9488.08,5511.92,5165.37,5165.37,4583.6
1 0400.226.99.153.40 2021,,2162.0,"ENGANCHES/CONS.FESTEJ-FERIAS,ETC.",0.0,1510.1,0.0,0.0,1510.1,0.0,0.0,0.0,0.0
1 0400.226.99.165.00 2022,,98.0,OTROS GTOS DIV.INSPECC.ORGAN.CONTROL,10000.0,10000.0,0.0,6146.0,3854.0,6146.0,0.0,0.0,0.0
1 0400.226.99.165.00 2021,,2163.0,OTROS GTOS DIV.INSPECC.ORGAN.CONTROL,0.0,1968.79,0.0,0.0,1968.79,0.0,0.0,0.0,0.0
1 0400.226.99.171.00 2022,,108.0,OTR.GTOS DIV.DESBR.TALUDES/AJARDINAM.,85000.0,85000.0,0.0,60000.0,25000.0,60000.0,0.0,0.0,0.0
1 0400.227.01.134.00 2022,,30.0,LIMPIEZA,217200.04,217200.04,0.0,169530.3,47669.74,169530.3,70941.32,56857.18,56857.18
1 0400.227.01.134.00 2021,,2164.0,LIMPIEZA,0.0,86678.02,0.0,0.0,86678.02,0.0,33167.43,33167.43,33167.43
1 0400.227.01.153.30 2022,,59.0,LIMPIEZA,39834.16,39834.16,0.0,32102.88,7731.28,32102.88,12540.18,9945.66,9945.66
1 0400.227.01.153.30 2021,,2165.0,LIMPIEZA,0.0,8598.83,0.0,0.0,8598.83,0.0,4495.74,4495.74,4495.74
1 0400.227.01.163.00 2022,,79.0,LIMPIEZA,131130.0,131130.0,0.0,30696.48,100433.52,30696.48,29605.54,29605.54,27286.37
1 0400.227.01.163.00 2021,,2166.0,LIMPIEZA,0.0,23569.67,0.0,0.0,23569.67,0.0,7186.1,7186.1,7186.1
1 0400.227.01.164.00 2022,,87.0,LIMPIEZA. GESTION RESIDUOS,1500.0,1500.0,0.0,965.69,534.31,965.69,965.69,965.69,439.78
1 0400.227.01.164.00 2021,,2167.0,LIMPIEZA. GESTION RESIDUOS,0.0,439.78,0.0,0.0,439.78,0.0,0.0,0.0,0.0
1 0400.227.01.323.00 2022,,196.0,LIMPIEZA,772191.25,772191.25,0.0,786757.39,-14566.14,786757.39,419256.15,343304.82,343304.82
1 0400.227.01.323.00 2021,,2169.0,LIMPIEZA,0.0,41156.31,0.0,0.0,41156.31,0.0,34274.05,34274.05,34274.05
1 0400.227.01.323.00 2020,,2168.0,LIMPIEZA,0.0,766.62,0.0,0.0,766.62,0.0,0.0,0.0,0.0
1 0400.227.01.333.20 2022,,236.0,LIMPIEZA,250421.48,250421.48,0.0,245618.48,4803.0,245618.48,110352.24,88281.8,88281.8
1 0400.227.01.333.20 2021,,2170.0,LIMPIEZA,0.0,7147.53,0.0,0.0,7147.53,0.0,3747.79,3747.79,3747.79
1 0400.227.01.334.50 2022,,1754.0,LIMPIEZA,40000.0,40000.0,0.0,2662.22,37337.78,2662.22,2403.19,2044.5,1753.95
1 0400.227.01.334.50 2021,,2171.0,LIMPIEZA,0.0,1725.08,0.0,0.0,1725.08,0.0,575.03,575.03,575.03
1 0400.227.01.442.00 2022,,366.0,LIMPIEZA. MARQUESINAS,5150.97,5150.97,0.0,4151.26,999.71,4151.26,1729.7,1383.76,1383.76
1 0400.227.01.442.00 2021,,2172.0,LIMPIEZA. MARQUESINAS,0.0,1062.6,0.0,0.0,1062.6,0.0,0.0,0.0,0.0
1 0400.227.01.920.40 2022,,445.0,LIMPIEZA,75100.0,75100.0,0.0,79626.3,-4526.3,79626.3,39414.72,35233.75,35233.75
1 0400.227.01.920.40 2021,,2173.0,LIMPIEZA,0.0,4508.2,0.0,0.0,4508.2,0.0,2095.68,2095.68,2095.68
1 0400.227.07.337.20 2022,,2095.0,ESTUDIOS Y TRABAJOS TECNICOS,18000.0,18000.0,0.0,0.0,18000.0,0.0,0.0,0.0,0.0
1 0400.227.99.133.20 2022,,27.0,OTROS TRABAJOS EXTERIORES,82053.5,82053.5,7584.66,60948.08,13520.76,60948.08,21462.59,21462.59,21462.59
1 0400.227.99.133.20 2021,,2174.0,OTROS TRABAJOS EXTERIORES,0.0,5143.46,0.0,0.0,5143.46,0.0,0.0,0.0,0.0
1 0400.227.99.153.40 2022,,248.0,OTROS TRABAJOS EXTERIORES,20000.0,20000.0,0.0,9141.0,10859.0,9141.0,3082.75,3082.75,3082.75
1 0400.227.99.153.40 2021,,2175.0,OTROS TRABAJOS EXTERIORES,0.0,2227.5,0.0,0.0,2227.5,0.0,555.5,555.5,555.5
1 0400.227.99.171.00 2022,,2072.0,OTROS TRABAJOS EXTERIORES,7000.0,7000.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0
1 0400.227.99.311.70 2022,,187.0,OTR.TRAB.EXTER.DESRATIZ/ACTUAC.EXTRAORD.,19410.0,19410.0,0.0,14410.0,5000.0,14410.0,2695.0,2695.0,2695.0
1 0400.230.01.153.40 2022,,73.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,793.8,-693.8,793.8,793.8,793.8,793.8
1 0400.230.01.164.00 2022,,88.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,62.92,37.08,62.92,62.92,62.92,62.92
1 0400.230.01.165.00 2022,,99.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1 0400.230.01.171.00 2022,,109.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1 0400.230.01.323.00 2022,,197.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1 0400.230.01.920.40 2022,,446.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1 0400.421.01.163.00 2022,,80.0,MANCOMUNIDAD,1663667.49,1663667.49,0.0,1663667.49,0.0,1663667.49,831833.76,831833.76,831833.76
1 0400.422.01.454.00 2022,,368.0,DEBEMEN,41752.34,41752.34,0.0,40024.11,1728.23,40024.11,40024.11,40024.11,40024.11
1 0400.601.11.171.00 2022,,110.0,MEJORA FUENTES Y JARDINES,40000.0,50000.0,0.0,48274.2,1725.8,48274.2,0.0,0.0,0.0
1 0400.601.14.920.40 2022,,1002.0,OBRAS MENORES,30000.0,30000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0
1 0400.601.33.164.00 2022,,428.0,OBRAS MEJORA CEMENTERIO,50000.0,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0
1 0400.601.33.164.00 2021,,2176.0,OBRAS MEJORA CEMENTERIO,0.0,42502.71,0.0,0.0,42502.71,0.0,0.0,0.0,0.0
1 0400.623.01.153.40 2022,,75.0,MAQUINARIA,1000.0,1698.84,0.0,1698.84,0.0,1698.84,1628.66,1628.66,1628.66
1 0400.623.01.171.00 2022,,111.0,MAQUINARIA,5000.0,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0
1 0400.623.01.334.50 2022,,2025.0,MAQUINARIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.623.02.165.00 2022,,100.0,NUEVAS INSTALAC.ALUMBRADO PUBLICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.625.02.323.00 2022,,2309.0,MOBILIARIO,0.0,2000.0,0.0,878.1,1121.9,878.1,0.0,0.0,0.0
1 0400.625.02.920.40 2022,,2029.0,EQUIPOS DE OFICINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.625.08.323.00 2022,,2028.0,ELECTRODOMESTICOS,0.0,2000.0,0.0,1058.0,942.0,1058.0,0.0,0.0,0.0
1 0400.625.08.334.50 2022,,2310.0,ELECTRODOMESTICOS,0.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0
1 0400.626.01.333.20 2022,,2088.0,EQUIPOS PARA PROCESO DE LA INFORMACION,13757.7,13757.7,0.0,0.0,13757.7,0.0,0.0,0.0,0.0
1 0400.629.01.165.00 2022,,101.0,OTRAS INVERS.MEDID.AHORRO ENERG.ALUMBR.,65000.0,65000.0,0.0,63226.22,1773.78,63226.22,0.0,0.0,0.0
1 0400.629.01.920.40 2022,,1003.0,OTRAS INVERSION. MEDIDAS DE AHORRO ENERG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.629.03.153.30 2022,,60.0,EQUIPAMIENTO URBANO,149100.0,149100.0,0.0,20527.17,128572.83,20527.17,2378.38,0.0,0.0
1 0500.120.01.230.10 2022,,119.0,RETRIBUCIONES BASICAS,194603.92,194603.92,0.0,87239.87,107364.05,87239.87,87239.87,87239.87,87239.87
1 0500.120.01.231.10 2022,,1051.0,RETRIBUCIONES BASICAS,93688.2,93688.2,0.0,5478.67,88209.53,5478.67,5478.67,5478.67,5478.67
1 0500.120.01.231.50 2022,,156.0,RETRIBUCIONES BASICAS,40671.97,40671.97,0.0,17776.56,22895.41,17776.56,17776.56,17776.56,17776.56
1 0500.120.01.231.70 2022,,168.0,RETRIBUCIONES BASICAS,11048.77,11048.77,0.0,4911.6,6137.17,4911.6,4911.6,4911.6,4911.6
1 0500.120.01.231.80 2022,,175.0,RETRIBUCIONES BASICAS,16924.25,16924.25,0.0,7012.73,9911.52,7012.73,7012.73,7012.73,7012.73
1 0500.121.99.230.10 2022,,120.0,COMPLEMENTOS VARIOS,294994.06,294994.06,0.0,158343.89,136650.17,158343.89,158343.89,158343.89,158343.89
1 0500.121.99.231.10 2022,,1052.0,COMPLEMENTOS VARIOS,0.0,0.0,0.0,10627.52,-10627.52,10627.52,10627.52,10627.52,10627.52
1 0500.121.99.231.50 2022,,157.0,COMPLEMENTOS VARIOS,38381.22,38381.22,0.0,26165.78,12215.44,26165.78,26165.78,26165.78,26165.78
1 0500.121.99.231.70 2022,,169.0,COMPLEMENTOS VARIOS,16897.38,16897.38,0.0,9061.33,7836.05,9061.33,9061.33,9061.33,9061.33
1 0500.121.99.231.80 2022,,176.0,COMPLEMENTOS VARIOS,22883.66,22883.66,0.0,12806.41,10077.25,12806.41,12806.41,12806.41,12806.41
1 0500.130.03.231.10 2022,,140.0,REMUNERACIONES PERSONAL LABORAL FIJO,0.0,0.0,0.0,56647.28,-56647.28,56647.28,56647.28,56647.28,56647.28
1 0500.131.01.230.10 2022,,121.0,LABORAL EVENTUAL,0.0,0.0,0.0,76936.93,-76936.93,76936.93,76936.93,76936.93,76936.93
1 0500.131.01.231.10 2022,,141.0,LABORAL EVENTUAL,32277.67,32277.67,0.0,0.0,32277.67,0.0,0.0,0.0,0.0
1 0500.160.01.230.10 2022,,122.0,SEGURIDAD SOCIAL,133849.94,133849.94,0.0,71586.16,62263.78,71586.16,71586.16,71586.16,71586.16
1 0500.160.01.231.10 2022,,142.0,SEGURIDAD SOCIAL,40365.76,40365.76,0.0,22689.68,17676.08,22689.68,22689.68,22689.68,22689.68
1 0500.160.01.231.50 2022,,158.0,SEGURIDAD SOCIAL,23910.93,23910.93,0.0,11728.95,12181.98,11728.95,11728.95,11728.95,11728.95
1 0500.160.01.231.70 2022,,170.0,SEGURIDAD SOCIAL,6137.14,6137.14,0.0,2998.19,3138.95,2998.19,2998.19,2998.19,2998.19
1 0500.160.01.231.80 2022,,177.0,SEGURIDAD SOCIAL,13335.24,13335.24,0.0,6437.54,6897.7,6437.54,6437.54,6437.54,6437.54
1 0500.160.04.230.10 2022,,123.0,CUOTAS ELKARKIDETZA,11157.96,11157.96,0.0,4108.02,7049.94,4108.02,4108.02,4108.02,4108.02
1 0500.160.04.231.10 2022,,143.0,CUOTAS ELKARKIDETZA,3505.88,3505.88,0.0,2260.02,1245.86,2260.02,2260.02,2260.02,2260.02
1 0500.160.04.231.50 2022,,159.0,CUOTAS ELKARKIDETZA,1478.41,1478.41,0.0,739.2,739.21,739.2,739.2,739.2,739.2
1 0500.160.04.231.70 2022,,171.0,CUOTAS ELKARKIDETZA,739.2,739.2,0.0,369.6,369.6,369.6,369.6,369.6,369.6
1 0500.160.04.231.80 2022,,1246.0,CUOTAS ELKARKIDETZA,1478.41,1478.41,0.0,739.2,739.21,739.2,739.2,739.2,739.2
1 0500.201.01.231.40 2022,,150.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,15000.0,15000.0,0.0,15180.32,-180.32,15180.32,7345.32,7345.32,7345.32
1 0500.201.01.337.10 2022,,310.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,18320.0,18320.0,0.0,18275.16,44.84,18275.16,7927.58,7927.58,7927.58
1 0500.201.01.337.10 2021,,2177.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,0.0,312.93,0.0,0.0,312.93,0.0,0.0,0.0,0.0
1 0500.211.01.231.40 2022,,151.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,10000.0,10000.0,0.0,657.03,9342.97,657.03,427.13,427.13,427.13
1 0500.211.01.231.40 2021,,2178.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,0.0,728.47,0.0,0.0,728.47,0.0,722.42,722.42,722.42
1 0500.211.01.231.90 2022,,1776.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,60000.0,50000.0,0.0,1476.64,48523.36,1476.64,616.05,492.84,492.84
1 0500.211.01.231.90 2021,,2179.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,0.0,190.22,0.0,0.0,190.22,0.0,75.42,75.42,75.42
1 0500.211.01.337.10 2022,,311.0,EDIFIC/OTRAS CONSTRUCC.MANTTO.HOG.JUBIL.,20000.0,20000.0,0.0,12941.5,7058.5,12941.5,3889.04,3549.63,3381.55
1 0500.211.01.337.10 2021,,2180.0,EDIFIC/OTRAS CONSTRUCC.MANTTO.HOG.JUBIL.,0.0,1022.06,0.0,0.0,1022.06,0.0,83.96,83.96,83.96
1 0500.221.01.231.40 2022,,152.0,ENERGIA ELECTRICA,6500.0,6500.0,0.0,2322.11,4177.89,2322.11,2322.11,2322.11,2322.11
1 0500.221.01.337.10 2022,,312.0,ENERGIA ELECTRICA,25029.0,25029.0,0.0,5110.65,19918.35,5110.65,5110.65,5110.65,5110.65
1 0500.221.04.231.40 2022,,153.0,COMBUSTIBLES Y CARBURANTES,500.0,759.73,0.0,459.73,300.0,459.73,164.13,164.13,164.13
1 0500.221.04.231.40 2021,,2181.0,COMBUSTIBLES Y CARBURANTES,0.0,279.87,0.0,0.0,279.87,0.0,0.0,0.0,0.0
1 0500.221.04.337.10 2022,,313.0,COMBUSTIBLES Y CARBURANTES,16480.0,26821.3,0.0,20341.3,6480.0,20341.3,7016.58,7016.58,7016.58
1 0500.221.04.337.10 2021,,2182.0,COMBUSTIBLES Y CARBURANTES,0.0,2075.71,0.0,0.0,2075.71,0.0,0.0,0.0,0.0
1 0500.221.05.231.10 2022,,144.0,VESTUARIO,500.0,500.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0
1 0500.221.05.231.10 2021,,2183.0,VESTUARIO,0.0,306.98,0.0,0.0,306.98,0.0,306.98,306.98,306.98
1 0500.221.90.231.50 2022,,1739.0,OTROS SUMINISTROS.ANDREETXE BERRIA,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0
1 0500.221.99.231.50 2022,,160.0,OTROS SUMINISTROS.PISO MUJER,3000.0,3000.0,0.0,96.8,2903.2,96.8,0.0,0.0,0.0
1 0500.226.02.230.20 2022,,135.0,DONATIVOS DESASTRES NATURALES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0500.226.04.230.10 2022,,37.0,JURIDICOS,500.0,500.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0
1 0500.226.04.337.10 2022,,1760.0,JURIDICOS,1500.0,1500.0,0.0,600.02,899.98,600.02,299.99,299.99,299.99
1 0500.226.54.230.10 2022,,2027.0,F.EXTRAORD.COVID19.DISPOSITIVO INVERNAL,200000.0,200000.0,73176.94,24986.69,101836.37,24986.69,18822.01,18822.01,16829.81
1 0500.226.54.230.10 2021,,2184.0,F.EXTRAORD.COVID19.DISPOSITIVO INVERNAL,0.0,8605.42,0.0,-1200.01,9805.43,-1200.01,4796.99,4796.99,4796.99
1 0500.226.56.230.10 2022,,1775.0,OTROS GASTOS.MASCARILLAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0500.226.58.230.10 2022,,124.0,OTROS GASTOS DIVERSOS TRANSEUNTES,5060.0,5060.0,0.0,2144.95,2915.05,2144.95,1252.95,1252.95,1044.95
1 0500.226.64.231.60 2022,,165.0,INTERV.GLOB.C/COLECT.DIFICULT.INTEGRAC.,125000.0,125000.0,52399.0,57988.38,14612.62,57988.38,8115.63,8115.63,8115.63
1 0500.226.64.231.60 2021,,2185.0,INTERV.GLOB.C/COLECT.DIFICULT.INTEGRAC.,0.0,10314.0,0.0,0.0,10314.0,0.0,2987.88,2987.88,2987.88
1 0500.226.69.230.10 2022,,126.0,GASTOS IMPREVISTOS,18000.0,18000.0,0.0,0.0,18000.0,0.0,0.0,0.0,0.0
1 0500.226.90.337.10 2022,,1831.0,APOYO/SEGUIMIENTO A PERSONAS MAYORES,50000.0,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0
1 0500.226.96.337.10 2022,,1761.0,O.GASTOS.DIV.DIAG.PLAN INTERV. A PER.MAY,18000.0,18000.0,0.0,0.0,18000.0,0.0,0.0,0.0,0.0
1 0500.226.96.337.10 2021,,2186.0,O.GASTOS.DIV.DIAG.PLAN INTERV. A PER.MAY,0.0,2990.0,0.0,0.0,2990.0,0.0,2990.0,2990.0,2990.0
1 0500.226.99.230.11 2022,,1734.0,OTROS GASTOS DIVERSOS,45000.0,45000.0,0.0,0.0,45000.0,0.0,0.0,0.0,0.0
1 0500.226.99.230.20 2022,,1737.0,OTROS GASTOS DIVERSOS,3000.0,3000.0,0.0,3000.0,0.0,3000.0,3000.0,3000.0,3000.0
